"CUISINE_ID","DISH_LIKED","CUISINES"
7067,"Churros, Cannelloni, Minestrone Soup, Hot Chocolate, Pink Sauce Pasta, Salsa, Veg Supreme Pizza","Cafe, Mexican, Italian"
7068,"Rooftop Ambience","South Indian"
7069,"Paneer Tikka, Dal Kichadi, French Fries","North Indian, Chinese"
7070,"Burgers, Panneer Butter Masala, Pasta, Hot Dog, Fries, Cheesy Pizza, Potato Wedges","Cafe, Burger, Continental, Italian, Desserts"
7071,"Ragi Mudde, Lemon Chicken, Chilli Chicken, Chicken Curry, Mutton Chops, Mutton Biryani","South Indian, Biryani, Chinese, North Indian"
7072,"Filter Coffee, Tea, Hot Coffee, Hatti Samosa","South Indian, Beverages"
7073,"\N","Fast Food, Chinese, Rolls"
7074,"Butter Chicken, Chicken Grill, Tandoori Chicken, Noodles, Biryani, Fried Rice Chicken","North Indian, Chinese, Fast Food"
7075,"Sea Food, Neer Dosa","Mangalorean, Seafood, North Indian"
7076,"Masala Poori, Bhel Puri, Panipuri, Chaat, Dahipuri, Sev Puri, Dahi Aloo Puri","Street Food"
7077,"Gajar Ka Halwa, Lassi, Jeera Rice, Shahi Paneer, Shikanji, Makke Ki Roti, Kofta Curry","North Indian"
7078,"Pizza","Pizza, Fast Food, BBQ"
7079,"\N","Fast Food, Mithai"
7080,"Masala Dosa, Idli Chutney, Kharabath, Filter Coffee, Kesari Bath, Idli Vada, Maddur Vada","South Indian"
7081,"Mango Chiller, Fattoush, Prawn, Salads, Vegetable Biryani, Irani Chicken Tikka, Chilli Chicken","Arabian, Biryani, Chinese, Middle Eastern, Fast Food, North Indian, Mughlai, Seafood"
7082,"Lunch Buffet, Goan Fish Curry, Mocktails, Chicken Biryani, Cocktails, Paan Kulfi, Pasta","North Indian, European, Mediterranean, BBQ, Kebab"
7083,"Hummus Falafel, Gulab Jamun, Shawarma, Bbq Chicken, Mojito, Chicken Biryani, Manchow Soup","BBQ, Arabian, Chinese, North Indian, Desserts"
7084,"Waffles","Cafe, Fast Food, Desserts, Beverages"
7085,"Pizza, Pasta, Bubble Tea, Brownie, Pancakes, Cheesy Garlic Bread, Chocolate Waffles","Cafe, Italian, Desserts"
7086,"\N","North Indian, South Indian, Seafood, Rolls"
7087,"Chicken Grill, Biryani","Biryani, North Indian, Charcoal Chicken, Chinese, Seafood, Rolls"
7088,"Coffee, Mushroom Masala, Masala Dosa, Palak Paneer","South Indian, North Indian, Chinese"
7089,"\N","Fast Food, Arabian"
7090,"Chicken Biryani","North Indian, Mughlai"
7091,"Katla Kalia, Basanti Pulao, Biryani, Aloo Posto, Mutton Kosha, Ilish, Mutton Dak Bunglow","Bengali"
7092,"\N","Chinese, Hyderabadi, North Indian"
7093,"Brownie, Chocolate Devotion, Icecream Cake, Cotton Candy Ice Cream, Coffee, Strawberry Smoothie","Ice Cream, Desserts"
7094,"Tandoori Chicken, Mutton Biryani, Andhra Biryani, Raita, Hyderabadi Dum Biryani, Chicken Boneless Biryani, Vegetable Biryani","Biryani, Chinese, Mughlai, Fast Food, Kebab"
7095,"\N","Seafood, Biryani, South Indian, North Indian, Chinese, Arabian, Kebab, Kerala"
7096,"Cheese Dosa, Tea, Pizza Dosa","Street Food, South Indian"
7097,"Paratha, Palak Paneer","North Indian"
7098,"\N","Street Food, Sandwich"
7099,"Chicken Tikka, Kheer, Butter Chicken, Dal Makhani, Makke Ki Roti, Lassi, Paratha","North Indian"
7100,"Chicken Biryani, Butter Chicken","North Indian, Chinese, Biryani, Rolls"
7101,"Poha, Jalebi, Paratha, Bhindi Masala, Kachori, Puri Sabzi, Samosa","North Indian, Street Food"
7102,"Coffee, Pasta, Basil Pesto Chicken, Exotic Veg Pizza, Basil Soup, Nachos, Chicken Sizzler","Cafe, American, Italian, Continental, Chinese"
7103,"Tandoori Chicken, Butter Naan, Kadai Paneer, Pepper Chicken","North Indian, Chinese, Kebab"
7104,"\N","Tea, Fast Food"
7105,"\N","Arabian, Chinese, North Indian, Rolls, Momos"
7106,"Kheer, Fruit Cream, Panipuri, Rajasthani Thali, Kulfi, Shrikhand, Dal Bati","Rajasthani"
7107,"\N","Drinks Only"
7108,"Rajma, Dal Makhani, Kadhi Chawal, Dal Tadka","North Indian, Biryani"
7109,"\N","Bengali, Chinese, Rolls"
7110,"Roti, Chicken Biryani","North Indian, Chinese"
7111,"Waffles, Burgers, Masala Fries, Crunchy Veg Burger, Tiramisu, Chocolate Pancakes, Oreo Shake","Cafe, Beverages, Desserts"
7112,"Cheesecake","Bakery"
7113,"Pizza, Peppy Paneer","Pizza, Fast Food"
7114,"Masala Dosa, Idli","South Indian, North Indian"
7115,"Pot Biryani, Sea Food, Fish Thali","North Indian, Mangalorean, Chinese"
7116,"\N","Bakery, Fast Food, Desserts, Beverages"
7117,"Pizza Waffles, Sandwich, Hot Chocolate, Fries, Marshmallow, Cheesecake, Nutella Shake","Desserts, Beverages"
7118,"Biryani, Fried Rice Chicken","Andhra, North Indian, Chinese, Mangalorean, Seafood, Biryani"
7119,"Kachori, Indori Poha, Cheese Paratha, Paneer Parantha, Thali, Poha Jalebi","North Indian, Street Food"
7120,"\N","Maharashtrian, Fast Food, Street Food, Sandwich"
7121,"\N","Lebanese, Fast Food, Beverages"
7122,"\N","South Indian, North Indian, Chinese, Kebab"
7123,"Pasta, Coffee, Buffalo Chicken Wings, Caesar Salad, Cheesy Fries, Mojito, Salads","Cafe, American, Continental, Italian"
7124,"Egg Paratha, Tangdi Kabab, Butter Chicken, Ghee Rice, Faluda, Shawarma, Chicken Kebab","North Indian, Chinese, Kerala, Mughlai, Arabian, Beverages"
7125,"Liti Chokha, Aloo Litti, Dal Halwa","Bihari"
7126,"Nachos, Chocolate Waffles, Nutella Waffle, Salsa, Oreo Waffle","Desserts"
7127,"\N","Healthy Food, Salad"
7128,"\N","Biryani, Andhra"
7129,"English Breakfast, Eggs, Baked Beans, Oreo Pancake, Nutella Pancakes, French Toast, Omelette","Continental"
7130,"\N","Kerala, Chinese, Fast Food"
7131,"Dragon Chicken, Butter Chicken, Rolls, Mutton Biryani, Raita, Panneer Butter Masala, Tandoori Chicken","North Indian, Chinese, Biryani"
7132,"Tandoori Chicken, Paratha","Arabian, Kerala, North Indian, Chinese, BBQ"
7133,"Sandwiches, Masala Pav, Chicken Burger, Filter Coffee, Burgers, Masala Chai, French Fries","Bakery, Beverages"
7134,"Butter Chicken, Noodles","North Indian, Chinese, Kerala"
7135,"Hyderabadi Mutton Biryani","Biryani, Kebab, Rolls, Mughlai"
7136,"Burgers, Oreo Mcflurry, French Fries, Mcspicy Chicken Burger, Paneer Pockets, Tikki, Chicken Maharaja Mac","Fast Food, Burger"
7137,"Cheese Paratha","North Indian"
7138,"Pizza Parantha, Chai, Paratha, Fries, Cheese Maggi, Rajma Chawal","North Indian, Fast Food"
7139,"\N","Biryani, South Indian, Fast Food, Rolls, Kebab, North Indian"
7140,"Mocktails, Pasta, Wood Fire Pizza, Paneer Malai Tikka, French Fries, Nachos, Burgers","Continental, Chinese, Fast Food, Beverages"
7141,"Waffles, Healthy Breakfast, English Breakfast, Pancakes, Burgers, Sandwiches, Mushroom Omelette","Cafe, American, Burger"
7142,"Sandwich, Cheesecake, Cup Cake, Hot Chocolate, Coffee, Macaroon, Mousse","Desserts, Beverages"
7143,"Bamboo Chicken, Pot Biryani, Brain Fry, Hyderabadi Biryani, Brinjal Curry, Jowar Roti, Mutton Curry","Andhra, Biryani, North Indian, Chinese"
7144,"Momos, Noodles, Dragon Chicken, Chicken Manchurian, Wonton Soup, Chilli Chicken","Chinese, Momos"
7145,"Fish Fry, Crab Sukha, Chicken Biryani, Fish Curry, Murgh Ghee Roast, Roti, Naan","Andhra, North Indian, Chinese, Seafood"
7146,"Cocktails, Pizza, Burgers, Pasta, Coconut Chicken, Mocktails, Nachos","European, Continental"
7147,"Chicken Grill, Ghee Rice","North Indian, Chinese, Biryani"
7148,"Fish Curry, Appam, Tea, Egg Roast, Sea Food","Kerala, North Indian, Chinese"
11101,"Masala Dosa, Pongal, Filter Coffee, Tea, Idli","South Indian, Kerala"
11102,"Naan, Roti, Shahi Paneer, Shahi Tukda","North Indian"
11103,"Noodles, Manchow Soup, Sake, Veg Sushi, Virgin Pinacolada, Tempura Prawns, Sea Food","Chinese, Sushi, Asian, Thai"
11104,"Veg Platter, Burgers, Mushroom Soup, Cocktails, Nachos, Lemon Margarita, Chicken Fajita","American, Tex-Mex, Burger, BBQ, Mexican"
11105,"Fish, Pepper Corn, Salads, Mutton Biryani, Lunch Buffet, Apple Pie, Dahi Vada","North Indian, Chinese, South Indian, Continental"
11106,"Mushroom Quiche, Chicken Quiche, Coffee, Caramel Frappe, Espresso, Chocolate Milkshake, Tea","Cafe, Continental, American, Desserts"
11107,"Palak Soup, Mushroom Masala, Dal Makhani, Kebab Platter, Jal-jeera, Mushroom Soup, Roti","North Indian, Chinese, Healthy Food"
11108,"Cocktails, Peri Peri Wings, Brownie, Tempura Prawns, Burgers, Mezze Platter, Pizza","Mediterranean, Italian, Asian"
11109,"Lassi, Paratha, Chicken Tikka, Mutton Pulao, Dal Makhani, Garlic Naan, Kheer","North Indian, Mughlai"
11110,"Cocktails, Chicken Tikka, Sunday Brunch, Rasmalai, Lunch Buffet, Ravioli, Mocktails","Goan, Asian, North Indian, European, Continental"
11111,"Cocktails, Noodles, Chips, Shephards Pie, Lamb, Pizza, Beer","American, Asian, Continental, North Indian, South Indian, Chinese"
11112,"Masala Chaach, Dal Makhani, Pasta, Wood Fire Pizza, Sweet Lassi, Bharwan Mushroom, Paneer Tikka Masala","Cafe, Italian, Pizza, North Indian"
11113,"\N","North Indian, Sandwich"
11114,"Pizza, Waffles, Roti, Pasta, Sushi, Salads, Fish","North Indian, European, Thai"
11115,"Donut, Filter Coffee, Cookie Crunch, Custard, Hot Chocolate, Hot Coffee, Latte","Desserts, Beverages"
11116,"\N","Cafe, Chinese, South Indian"
11117,"Coffee, Cheesecake, Paratha, Hot Chocolate, Biryani, Donut","South Indian, North Indian, Continental, European"
11118,"Chaat","Burger, Fast Food"
11119,"\N","Finger Food, North Indian"
11120,"Chicken, Hyderabadi Biryani, Mutton Biryani","North Indian, Hyderabadi, Chinese"
11121,"Donut, Filter Coffee, Chocolate Doughnut, Custard","Desserts, Beverages"
11122,"\N","Mithai, North Indian, Street Food"
11123,"Noodles, Chilli Chicken","North Indian, Bengali, Chinese"
11124,"Cocktails, Mocktails, Chicken Chatpata, Beer, Chilli Chicken, Fish Tikka, Masala Peanuts","North Indian, Chinese"
11125,"Mutton Cutlets, Filter Coffee, Masala Dosa, Omelette, Vada, Scrambled Eggs, Hot Coffee","South Indian"
11126,"Cocktails, Pizza, Murgh Platter, Draught Beer, Chicken Wings, Veg Platter, Fries","Continental, Chinese"
11127,"Rolls, Fries, Egg Roll","Fast Food, Rolls, Momos"
11128,"\N","Continental, Chinese, Italian"
11129,"Coffee, Sandwich, Peri Peri Fries, Peri Peri Sizzler, White Sauce Pasta","Cafe, Continental, Thai, Chinese"
11130,"Pizza, Waffles, Pasta, Sandwiches, Garlic Bread, Chicken Grill, Cheese Sandwich","Bakery, Fast Food, Pizza, Burger, Cafe"
11131,"\N","Cafe, Desserts, Beverages"
11132,"Appam, Khao Suey, Rabri, Chicken Biryani, Kebab Platter, Prawn, Pad Thai","North Indian, South Indian"
11133,"\N","Turkish, Fast Food"
11134,"Thali, Filter Coffee, Vada, Rava Idli, Masala Dosa, Stuffed Kulcha, Naan","South Indian, North Indian, Chinese, Street Food"
11135,"\N","Fast Food, Cafe"
11136,"\N","Fast Food, Juices, Chinese"
11137,"\N","Beverages, Desserts, Fast Food"
11138,"Sea Food, Anjal Tava Fry, Murgh Ghee Roast","Biryani, Seafood"
11139,"\N","Cafe, Burger, Continental, Chinese"
11140,"Pizza, Rolls, Burgers","Pizza"
11141,"English Breakfast, Coffee, Watermelon Feta Salad, Waffles, Salads, Pasta, Hazelnut Cappuccino","Cafe, Italian"
11142,"Gelato Ice Cream, Chocolate Icecreams, Tiramisu, Coffee, Italian Icecream, Caramel Ice Cream, Waffle Cone","Desserts, Ice Cream"
11143,"Biryani, Chicken Curry, Kerala Parotta, Appam, Chicken Grill","North Indian, Chinese, South Indian, Kerala"
11144,"\N","North Indian, South Indian, Fast Food"
11145,"Pizza, Chocolate Cake, Cocktails, Beer, Nachos, Sangria, Mocktails","Continental, Asian, Italian, North Indian"
11146,"Chips, Lamb, Cocktails, Wedges, Roast Chicken, Pizza, Margarita","Chinese, Continental, Finger Food, Italian"
11147,"Coffee","Fast Food, North Indian, South Indian"
11148,"Pasta, Pizza, Burgers, Pancakes, Garlic Bread","Cafe, Beverages"
11149,"Burgers, Zinger Burger","Burger, Fast Food, Beverages"
11150,"Sea Food, Biryani, Fish Thali, Neer Dosa, Murgh Ghee Roast","Mangalorean, Seafood"
11151,"Coffee, Masala Dosa, Vegetable Biryani","South Indian, North Indian, Chinese"
11152,"Coffee, Masala Dosa","South Indian, Street Food, Juices"
11153,"Biryani, Chilli Chicken, Neer Dosa","North Indian, Biryani"
11154,"Palak Rice, Draught Beer","North Indian, Chinese"
11155,"Masala Dosa, Coffee","South Indian, Chinese, Street Food, Juices"
11156,"\N","Bakery, Cafe"
11157,"Sandwiches, Sandwich, Oreo Shake, French Fries","Chinese, Fast Food"
11158,"Chicken Curry","South Indian, Biryani"
11159,"Chicken Burger, Pasta, Garlic Bread","Italian, Chinese, Continental"
11160,"\N","Street Food, Momos"
11161,"Cup Cake, Chocolate Truffle","Bakery, Desserts"
11162,"\N","Fast Food, Raw Meats"
11163,"Chicken Kebab, Biryani, Masala Tikka, Chicken Tikka","North Indian, Chinese"
11164,"\N","Cafe, Italian, Mexican, Chinese"
11165,"\N","Biryani, Charcoal Chicken"
11166,"Biryani","Andhra, Biryani"
11167,"Rolls, Aloo Paratha, Lassi, Bread Omelette","North Indian, Chinese, Rolls"
11168,"Waffle Cone","Ice Cream, Desserts"
11169,"Thai Crispy Chicken, Mojito, Watermelon Martini, Chicken Biryani, Beef Fry, Cocktails, Calamari","Finger Food, Continental, North Indian"
11170,"Beer, Jalapeno Cheeseballs, Peri Peri Chicken Burger, Burgers, Nachos, Barbecue Chicken Wings, Cheesy Fries","Continental, American, Chinese, BBQ, Salad"
11171,"Sandwiches, Salads, Lamb, Ice Tea, Chicken Salad, Steak, Chicken Shashlik","American, Continental, Fast Food, Steak"
11172,"Pancakes, Waffles, Bbq Sandwich, Mushroom Ragout, Big Breakfast, Nutella Waffle, Omelette","Cafe, Continental"
11173,"\N","Beverages, Fast Food, Burger"
11174,"Masala Idli, Filter Coffee","South Indian"
11175,"\N","Fast Food, Chinese, North Indian, Biryani"
11176,"Dum Biryani, Prawn Curry, Paneer Biryani, Chicken Boneless Biryani, Apollo Fish","Andhra, Biryani, Chinese, North Indian, Seafood, South Indian"
11177,"Cappuccino, Burgers, Fish, Pizza, Coffee, White Sauce Pasta, Fries","Cafe"
11178,"Chicken Biryani, Mutton Roganjosh, Andhra Meal","Andhra, Biryani, South Indian, Chinese"
11179,"Cup Cake, Chocolate Cake","Desserts"
11180,"Filter Coffee, Masala Dosa, Pongal, Pav Bhaji, Badam Milk, Thali","South Indian, North Indian, Chinese, Street Food, Fast Food"
11181,"Burgers, Pasta, Cocktails, American Cheese Burger, Chicken Salad, Pancakes, Chocolate Dessert","Cafe, American, Burger, Steak"
11182,"Sea Food, Burgers, Onion Rings, Non Veg Thali, Craft Beer, Roti, Pizza","North Indian, Chinese, Pizza"
11183,"Biryani, Fried Rice, Fish, Chicken Lollipop","Biryani, North Indian, South Indian, Chinese"
11184,"Gol Gappe, Noodles, Lassi, Chocolate Milkshake","Continental, North Indian"
11185,"Hyderabadi Biryani, Chicken Biryani, Mutton Paya, Mutton Biryani, Vegetable Biryani, Khichda, Tandoori Chicken","Biryani, Hyderabadi, Kebab"
11186,"\N","Beverages, Sandwich, Chinese"
11187,"Hyderabadi Biryani, Vegetable Biryani, Mutton Biryani, Veg Dum Biryani, Chicken Boneless Biryani, Egg Biryani, Chicken Dum Biryani","Biryani"
11188,"\N","Biryani, Kerala, Mughlai, Street Food, North Indian, Chinese, South Indian, Andhra"
11189,"Whole Meat Shawarma, Jumbo Shawarma, Spicy Shawarma, Momos","Arabian, Fast Food"
11190,"Chaat, Jalebi, Samosa, Badam Milk, Panipuri","Mithai, Street Food"
11191,"Chicken Boneless Biryani, Brownie, Rolls, Chicken Masala, Chocolate Milkshake, Chicken Curry, Noodles","North Indian, Chinese, Biryani"
11192,"\N","South Indian, Chinese, North Indian, Sandwich, Rolls"
11193,"\N","Fast Food, Desserts, Ice Cream"
11194,"Momos, Noodles, Thukpa, Honey Chilli Potatoes, Chicken Thupka, Pork Chilli, Crispy Honey Chicken","Tibetan, Chinese, Momos"
11195,"Tikki, Chicken Tikka, Chicken Biryani, Thali, Shammi Kebab Roll, Rumali Roti, Nihari","Lucknowi, Chinese"
11196,"Sizzler Brownie, Steak, Potato Mash, Caramel Custard, Pasta, Spicy Chicken Sizzler, Spaghetti","American, Continental, Fast Food, Steak"
11197,"Noodles, Lunch Buffet, Fish, Manchurian, Salads, Salad","Chinese, Thai, Indonesian"
11198,"Biryani","South Indian, Hyderabadi"
11199,"Burgers, Popcorn, Chicken Roll","Fast Food"
11200,"Neer Dosa, Fish Curry, Chicken Sukha, Rawas Fry, Thali, Fish Rava Fry","South Indian, Seafood"
11201,"Maggi, Sandwiches, Rolls","Fast Food, Rolls"
11202,"Donut, Cappuccino, Coffee, Custard, Hot Chocolate, Chocolate Dreamcake, Cookie Crunch","Desserts, Beverages"
11203,"\N","Desserts, Sandwich, Pizza, Burger"
11204,"Virgin Mojito, Butter Chicken, Mocktails, Pizza, Nachos, Cocktails, Egg Chilli","Continental, North Indian, Chinese"
11205,"Masala Dosa, Chaat, Panneer Butter Masala","South Indian, North Indian"
11206,"Tea, Chai, Nachos, Poha, Veg Sandwich, Bombay Sandwich, Sandwiches","Cafe, Street Food"
11207,"Biryani, Roti, Thali, Sandwich, Salad, Gulab Jamun","North Indian, Chinese, Mughlai, Desserts"
11208,"Thali, Lassi, Rice, Chole Bhature, Paratha, Dal Makhani, Dal Tadka","North Indian"
11209,"Appam, Vegetable Stew, Chicken Fry, Pothichoru, Fish Curry, Chicken Curry","Kerala"
11210,"\N","Continental, Mexican, Lebanese"
11211,"Butterscotch Ice Cream, Sandwiches, Milk Shake, Brownie, Hot Chocolate Fudge, Vanilla Ice Cream, Burgers","Desserts, Fast Food, Beverages"
11212,"Cocktails, Burgers, Mocktails, Gelato, Chicken Biryani, Gulab Jamun, Whisky Sour","Mexican, Italian, Fast Food, North Indian"
11213,"Chocolate Milkshake, Mocktails, Burgers, Nachos, Virgin Mojito, Fries, Pizza","Cafe, Italian, Pizza, Continental"
11214,"Waffle Cone, Chocolate Icecreams, Tender Coconut Ice Cream, Coffee Walnut, Custard Apple","Ice Cream, Beverages"
11215,"Sandwiches, Mint Oreo Shake, Faluda, Brownie Shake, Cheese Sandwich, Ice-cream Shake, Chicken Sandwich","Desserts, Beverages"
11216,"\N","Biryani, Beverages"
11217,"Biryani, Mutton Fry, Buttermilk","South Indian"
11218,"Chura Paratha, Mocktails, Phirni, Shikanji, Soan Papdi","North Indian, Biryani"
11219,"Cocktails, Momos, Pizza, Mushroom Ragout, Roti, Mocktails, Nachos","European, Continental, Asian, Finger Food"
11220,"Noodles, Cucumber Salad, Dragon Chicken, Momos, Spring Roll, Sea Food, Chicken Momo","Chinese, North Indian"
11221,"Thali, Chaat, Roti, Sandwiches","North Indian, Chinese, Fast Food, Street Food"
11222,"Sandwich","Healthy Food, Sandwich, Salad"
11223,"Rajma, Dal Makhani, Maggi, Chole, Roti, Chicken Biryani, Egg Curry","North Indian, Biryani"
11224,"\N","Turkish"
11225,"\N","Biryani, North Indian, Chinese, Kerala"
11226,"Cocktails, Mocktails, Momos, Chilli Chicken, Crispy Corn, Nachos, Mojito","American, North Indian, Chinese, Finger Food"
11227,"Chicken Biryani","North Indian"
11228,"Pasta, Fish, Beer, Chicken Wings, Mocktails, Gulab Jamun, Lunch Buffet","Continental, Chinese"
11229,"Salads, Gulab Jamun, Breakfast Buffet, Fish, Lunch Buffet, French Toast, Chicken Wings","North Indian, Continental, Chinese, South Indian"
11230,"Breakfast Buffet","North Indian, Continental, South Indian, Asian"
11231,"Misal Pav, Chicken Chatpata, Shrikhand, Puran Poli, Vada, Mutton Thali, Kokum Sharbat","Maharashtrian, Seafood"
11232,"Cheesecake","Ice Cream, Desserts"
11233,"Mexican Shawarma","Lebanese"
11234,"Breakfast Platter, Roast Chicken, Sea Food, Calamari, Waffles, Chorizo Pav, Prawn Curry","Goan, Seafood, Konkan, Desserts"
11235,"Chicken Steak, Cheese Balls","Continental, Italian, Pizza"
11236,"\N","Finger Food, Salad, Chinese, Continental"
11237,"Salads, Coffee, Breakfast Buffet, Halwa, Chicken Biryani, Lunch Buffet, Noodles","Chinese, Continental, North Indian"
11238,"Roti, Fish Fry, Egg Noodles","North Indian, Chinese"
11239,"Beef Fry, Appam, Chicken Curry, Kerala Parotta, Idiyappam, Egg Curry, Biryani","Kerala, Chinese, North Indian"
11240,"\N","North Indian, South Indian, Biryani, Chinese"
11241,"\N","Fast Food, Kerala"
11242,"Masala Dosa","South Indian, Fast Food, Street Food"
11243,"Burgers, Coffee, Pasta, Peri Peri Fries, Kit Kat Shake, Nachos, Paneer Tikka Pizza","Cafe, Salad, Wraps, Beverages"
11244,"\N","North Indian, Chinese, Biryani, Mangalorean"
11245,"Biryani, Multi Grain Dosa, Kheer, Egg Bhurji, Sooji Halwa, Tamarind Chicken, Coffee","Andhra, South Indian, North Indian"
11246,"Thali, Andhra Chilli Chicken, Coconut Mousse, Raita, Kothu Paratha, Appam, Tender Coconut Payasam","South Indian, Kerala, Andhra, Biryani, Chettinad, Konkan, Mangalorean"
11247,"Salads, Beef Steak, Pork Chops, Crispy Pork, Wine, Chicken Salad, Pork Ribs","North Eastern, Asian, Naga, Steak, Momos"
11248,"Sandwiches","Bakery, Desserts, Sandwich"
11249,"Panneer Butter Masala, Paratha, Vegetable Biryani","North Indian, Chinese, Biryani"
11250,"\N","Lucknowi, Biryani"
11251,"Pasta, Mojito, Masala Lemonade, Nachos, Butter Chicken Pizza, Chocolate Pizza, Thin Crust Pizza","Italian, Pizza"
11252,"Pizza, Pasta, Mocktails, Tiramisu, Garlic Bread, Salsa, Raspberry Mojito","Burger, Desserts, Italian, Pizza, Salad"
11253,"Cocktails, Masala Fries, Chicken Wings, Beer, Onion Rings, Pizza, Nachos","American, Finger Food"
11254,"\N","Biryani, Chinese, Fast Food, Kebab"
11255,"Raita, Paneer Biryani","Biryani, North Indian, Chinese"
